HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.HITTYPE_ID_level2,Input.HITTYPE_ID_level3,Input.HITTYPE_ID_level4,Input.WORKER_ID_level1,Input.WORKER_ID_level2,Input.WORKER_ID_level3,Input.WORKER_ID_level4,Input.Dialogueacts_level1,Input.Dialogueacts_level2,Input.Dialogueacts_level3,Input.Dialogueacts_level4,Input.slot0,Input.slot1,Input.slot2,Input.slot3,Input.slot4,Answer.change,Answer.continuation,Answer.continuation,Answer.elaboration,Answer.joking,Approve,Reject
32CAVSKPCEA1UOJZFQOF9Z511491UL,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3RSDURM96B8KHIVARHLL7OQU9TSEY6,A2RKPHMUAYF2P9,Approved,Mon May 22 14:36:42 PDT 2017,Mon May 22 14:38:30 PDT 2017,Tue Jun 06 14:38:30 PDT 2017,Wed May 24 14:10:06 PDT 2017,,,108,100% (8/8),100% (8/8),100% (8/8),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1NIKHUA79SWGD,A8MFZOKZ7DV0X,A3GNQDFPZALU92,Answer.joking,Answer.continuation,Answer.change,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","I mean, I do love the beach too, seriously, but cleaning out your car afterwards is a pain. That sand has a way of getting down in between your seats, and in tiny cracks that are hard to clean out. Not to be a pessimist or anything, though! The beach is nice, seriously. Just don't like when you leave!","I've been thinking about Vacation this year, do you plan on taking one? If so, where you going?","Oh boy, that's a good question. We've been trying to figure it out, but I'm not sure about my work schedule yet, so I don't know how much time I'm gonna have, which is going to determine where we can go. So I don't know, which is driving me crazy a little bit, to be honest.",Your work schedule still hasn't calmed down? I thought it was the slow season?,no,"If you know in the next week, I can let you know of some good hotel deals.",In those cases I just make plans and have work bend around my needs.,"As long as it's driving, can we carpool?",,
3DIIW4IV8PGDDWLI8RI3OUOTJTW4IT,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3OCHAWUVGP6Y3DXAI7AMM5WQRKPKXL,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:21:27 PDT 2017,Mon May 22 14:22:05 PDT 2017,Tue Jun 06 14:22:05 PDT 2017,Wed May 24 14:10:06 PDT 2017,,,38,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1NIKHUA79SWGD,A8MFZOKZ7DV0X,A3GNQDFPZALU92,Answer.joking,Answer.continuation,Answer.change,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","I mean, I do love the beach too, seriously, but cleaning out your car afterwards is a pain. That sand has a way of getting down in between your seats, and in tiny cracks that are hard to clean out. Not to be a pessimist or anything, though! The beach is nice, seriously. Just don't like when you leave!","I've been thinking about Vacation this year, do you plan on taking one? If so, where you going?","I'm definitely going to take one. I get a little stir crazy if I don't. Last year, when it got to be around this time of year, I found myself getting so tense all the time, and it finally occurred to me that I was long overdue for some time off. It was affecting my mood in a really significant way.",I like to travel anywhere.,,Sometimes you need a vacation for your mental health.,"yea, sometimes you just need to get away.","Sometimes, you need a vacation from a vacation though.",,
3HKIF5DF6YI0EBLZZYERKQMTQ8I9G2,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3MX2NQ3YCAGVLUC7BK6GKGD8UUU5XL,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:22:05 PDT 2017,Mon May 22 14:22:48 PDT 2017,Tue Jun 06 14:22:48 PDT 2017,Wed May 24 14:10:07 PDT 2017,,,43,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1NIKHUA79SWGD,A8MFZOKZ7DV0X,A3GNQDFPZALU92,Answer.joking,Answer.continuation,Answer.change,Answer.joking,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","I mean, I do love the beach too, seriously, but cleaning out your car afterwards is a pain. That sand has a way of getting down in between your seats, and in tiny cracks that are hard to clean out. Not to be a pessimist or anything, though! The beach is nice, seriously. Just don't like when you leave!","I've been thinking about Vacation this year, do you plan on taking one? If so, where you going?","Oh yeah, I'm scheduling a trip around the world even as we speak. The only thing standing in the way is the fact that I've already used all my vacation days for my brother's stupid wedding, so no, my round-the-world trip is canceled, thanks for bringing it up.",I love having lots of vacation days at my job.,,You had to cancel the trip because you had no vacation days?,Why would you use up all your vacation days with a trip planned?,See if you can just buy more days.,,
359AP8GAGG5JJGH1IFKOG3A8XQ2C7J,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3SB4CE2TJWHSR0OO6GXXSRTUM93XAT,A2YE2I9DYV9OKW,Approved,Mon May 22 14:45:20 PDT 2017,Mon May 22 14:55:20 PDT 2017,Tue Jun 06 14:55:20 PDT 2017,Wed May 24 14:10:07 PDT 2017,,,600,100% (107/107),100% (107/107),100% (72/72),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1NIKHUA79SWGD,A8MFZOKZ7DV0X,A13NOSGEQMNGP8,Answer.joking,Answer.continuation,Answer.elaboration,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","I mean, I do love the beach too, seriously, but cleaning out your car afterwards is a pain. That sand has a way of getting down in between your seats, and in tiny cracks that are hard to clean out. Not to be a pessimist or anything, though! The beach is nice, seriously. Just don't like when you leave!","I remember two years ago we went to Virginia Beach, and we had sand in our car for six months after that.","I know what you mean, you can clean your car forever and the sand just won't come out.  I have found that the best thing to do is try a commercial vacuum at the car wash.  Have you tried that?","My neighbor's kids are doing some kind of charity car wash for their school this weekend, they made me promise I'd bring mine.",NA,"Huh, I never thought of that, I guess when I think ""vacuum"" my mind just automatically goes to the thing I use to clean the house, but maybe I could give that a shot.","No, I haven't. That car washes around here charge extra for that, and that just seems wrong to me. I'm already paying to wash the car, the other stuff should be free!","I'm actually thinking of going in the other direction and just letting it build up, and then when there's so much sand that there's not room for people anymore we'll know it's time to trade the car in for a new one.",,
3IWA71V4TI1OIEERQ1BJO2VM3X66XG,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3GU1KF0O4JNS11RPQ3NCTPRX2S6PBJ,A2L7S6RZOZ6NM9,Approved,Mon May 22 15:56:26 PDT 2017,Mon May 22 15:57:04 PDT 2017,Tue Jun 06 15:57:04 PDT 2017,Wed May 24 14:10:07 PDT 2017,,,38,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1NIKHUA79SWGD,A8MFZOKZ7DV0X,A13NOSGEQMNGP8,Answer.joking,Answer.continuation,Answer.elaboration,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","I mean, I do love the beach too, seriously, but cleaning out your car afterwards is a pain. That sand has a way of getting down in between your seats, and in tiny cracks that are hard to clean out. Not to be a pessimist or anything, though! The beach is nice, seriously. Just don't like when you leave!","I remember two years ago we went to Virginia Beach, and we had sand in our car for six months after that.","I love Virginia Beach and have been there many time  My favorite beaches on the East Coast are up north in Cape Cod, those beaches are beautiful.",I once had dinner in cape cod.,,Those beaches are amazing and not usually all that crowded.,"Yea, those beaches have amazing water. They are beautiful","Yea, give me Florida.",,
30OITAWPBQOEE7GAJ4W95QYU58V9H1,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3GD6L00D3TJL30CKWQ2V69KTBBY1MA,A3OWGVIP4VYSPV,Approved,Mon May 22 15:36:29 PDT 2017,Mon May 22 15:39:00 PDT 2017,Tue Jun 06 15:39:00 PDT 2017,Wed May 24 14:10:07 PDT 2017,,,151,100% (34/34),100% (34/34),100% (14/14),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1NIKHUA79SWGD,A18SEIIWQWLKHT,A13NOSGEQMNGP8,Answer.joking,Answer.continuation,Answer.change,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","I mean, I do love the beach too, seriously, but cleaning out your car afterwards is a pain. That sand has a way of getting down in between your seats, and in tiny cracks that are hard to clean out. Not to be a pessimist or anything, though! The beach is nice, seriously. Just don't like when you leave!","Yeah but speaking of sand, there's something so comforting about it. It reminds me of visiting Florida to see my grandma as a kid.","I also like to visit the towns along Lake Michigan, they lake is so big it reminds me of the ocean.",Do you do anything when you go to the lakes? Do you visit any of the tourist attractions or great shops? I'll show you some if you want.,none,The grate lakes are awesome. They're like the ocen in the sense that there are sandy beaches and a lot of water.,I go to Lake Michigan pretty often because I have family in Ludington. You could always come with me.,Last time I went with my little niece and my sister. The child kept calling it Lake Missy-Gone.,,
37VHPF5VYCONJUMKSKCUU3638A8C86,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3FE2ERCCZYUCKVGYU8SYZ9RW9RUOPR,A2L7S6RZOZ6NM9,Approved,Mon May 22 16:16:20 PDT 2017,Mon May 22 16:17:04 PDT 2017,Tue Jun 06 16:17:04 PDT 2017,Wed May 24 14:10:07 PDT 2017,,,44,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1NIKHUA79SWGD,A18SEIIWQWLKHT,A13NOSGEQMNGP8,Answer.joking,Answer.continuation,Answer.change,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","I mean, I do love the beach too, seriously, but cleaning out your car afterwards is a pain. That sand has a way of getting down in between your seats, and in tiny cracks that are hard to clean out. Not to be a pessimist or anything, though! The beach is nice, seriously. Just don't like when you leave!","Yeah but speaking of sand, there's something so comforting about it. It reminds me of visiting Florida to see my grandma as a kid.","That must have been a lot of fun visiting your grandma, what else did you guys do besides go to the beach?",I just wanna live at the beach.,,We did a lot of talking and playing sports.,"We just enjoyed life. Ate, talked, played.",We did a lot of soul searching.,,
30EV7DWJTVGDIJ41VXXL7G2V5306YM,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3LO69W1SU4ZY1XK2EXMJDJ9ADU1GLV,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:30:36 PDT 2017,Mon May 22 14:31:34 PDT 2017,Tue Jun 06 14:31:34 PDT 2017,Wed May 24 14:10:07 PDT 2017,,,58,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1NIKHUA79SWGD,A18SEIIWQWLKHT,A13NOSGEQMNGP8,Answer.joking,Answer.continuation,Answer.change,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","I mean, I do love the beach too, seriously, but cleaning out your car afterwards is a pain. That sand has a way of getting down in between your seats, and in tiny cracks that are hard to clean out. Not to be a pessimist or anything, though! The beach is nice, seriously. Just don't like when you leave!","Yeah but speaking of sand, there's something so comforting about it. It reminds me of visiting Florida to see my grandma as a kid.",I really like to walk on the beach and find interesting shells and rocks.,I just love being able to go to the beach.,,Sometimes taking long walks is relaxing and is good for your health.,"Yea, sometimes you can find really cool things that way.",Do the rocks sound like the ocean?,,
3DWGDA5POFP1738ZKGYK5L7KFBI1VA,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,34HJIJKLP6ILLM3CX0MOR3A9EN3V4F,A3OWGVIP4VYSPV,Approved,Mon May 22 12:46:36 PDT 2017,Mon May 22 12:48:12 PDT 2017,Tue Jun 06 12:48:12 PDT 2017,Wed May 24 14:10:07 PDT 2017,,,96,100% (34/34),100% (34/34),100% (14/14),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1NIKHUA79SWGD,A18SEIIWQWLKHT,AE3CVK2OYA242,Answer.joking,Answer.continuation,Answer.elaboration,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","I mean, I do love the beach too, seriously, but cleaning out your car afterwards is a pain. That sand has a way of getting down in between your seats, and in tiny cracks that are hard to clean out. Not to be a pessimist or anything, though! The beach is nice, seriously. Just don't like when you leave!","Right, there's nothing fun about cleaning out the car after the beach, but maybe it'd be a good idea to rinse off as best as we can before getting in and lay down towels over the seats?",It always ends up making the car smelly because it soaks in and it's difficult to get out. If it's really bad you might just have to get the interior detailed.,I'll find something to get the smell out. I hear vinegar mixed with peroxide is a good cleaner and deodorizer.,none,"You have to make sure the towels are dry, though, and I'm not sure we have enough.",We use towels to dry off and need to pack extra for the ride home.,The inside of this car is going to smell like a mermaid's bedroom.,,
3VMHWJRYHV1K1772RUENI88ZWW8XF9,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3SB4CE2TJWHSR0OO6GXXSRTUM80AX1,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:35:34 PDT 2017,Mon May 22 14:36:08 PDT 2017,Tue Jun 06 14:36:08 PDT 2017,Wed May 24 14:10:07 PDT 2017,,,34,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1NIKHUA79SWGD,AE3CVK2OYA242,A1WML1ZP2ISAR7,Answer.joking,Answer.elaboration,Answer.continuation,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","The moment I drove back, and opened the car door after getting home sand just started pouring out, castles and all. There were even a few crabs, and some fish. Water and all. I'm sure I must've brought back at least a quarter of the beach with me. On the plus side, now I no longer have to go out to go to the beach. I just open the front door.",The way that the salt eats away at your car and all the cleaning you have to do of the seats and the carpets makes you wonder.,"My car has rust, I have to find a repair shop.",I have to get my car fixed soon.,,How many repair shops are in your area?,Where's the closest repair shop?,Why don't you just google one.,,
34OWYT6U3W2EA2RUPMEU52Z95LA9IU,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3IGI0VL6486CHA4LETF6VKM19BHNOG,A2L7S6RZOZ6NM9,Approved,Mon May 22 13:59:18 PDT 2017,Mon May 22 14:00:24 PDT 2017,Tue Jun 06 14:00:24 PDT 2017,Wed May 24 14:10:07 PDT 2017,,,66,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1NIKHUA79SWGD,AE3CVK2OYA242,AE3CVK2OYA242,Answer.joking,Answer.elaboration,Answer.elaboration,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","The moment I drove back, and opened the car door after getting home sand just started pouring out, castles and all. There were even a few crabs, and some fish. Water and all. I'm sure I must've brought back at least a quarter of the beach with me. On the plus side, now I no longer have to go out to go to the beach. I just open the front door.",You even find sand in your ears! By the time you've beaten half the Atlantic out of your bag the beach doesn't seem like such a good idea.,I like to watch nature films about the sea though. It's fascinating how diverse life in the water can be. I was watching recently about creatures that live completely in the dark thousands of feet below the surface.,I love watching anything that plays on my TV set.,,Nature films can feature some really chilling things.,"Yea, its amazing what nature can do sometimes.",I prefer to just be out in nature.,,
3DWNFENNE3G9875OQ9330V3TW8L4J5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,358010RM5FFCJORMHBOTOE777I8XVW,AE3CVK2OYA242,Approved,Mon May 22 12:46:34 PDT 2017,Mon May 22 12:48:55 PDT 2017,Tue Jun 06 12:48:55 PDT 2017,Wed May 24 14:10:07 PDT 2017,,,141,100% (29/29),100% (29/29),100% (29/29),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,AE3CVK2OYA242,A1U37XNO6J1R9G,Answer.joking,Answer.joking,Answer.elaboration,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","Speaking of cars, I'm thinking of getting a new one.",My family has always traded classic cars and I've seen a hundred deals and still it feels intimidating to purchase one.,I love looking for deals for everything. I got my computer so cheap because of a deal I found online!,"I can never decide what to buy between a laptop, desktop, or tablet. There's just so many choices on the shelves these days that I try to stick to brands that I recognize.",no,"The best time to shop online is black Friday. I've gotten multiple computers and devices on sale as much as 50% off, it just requires patience.",It's always nice to get a discount on purchasing a computer. If not they can be super expensive.,Not to mention that you have to change computers like underwear these days.,,
3DTJ4WT8BD0H0O7LX1I2XB3ASVRZEQ,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3U4J9857OFX3VVNPUHTVT30C2XZ7BR,A2YE2I9DYV9OKW,Approved,Mon May 22 14:15:55 PDT 2017,Mon May 22 14:22:14 PDT 2017,Tue Jun 06 14:22:14 PDT 2017,Wed May 24 14:10:07 PDT 2017,,,379,100% (107/107),100% (107/107),100% (72/72),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,AE3CVK2OYA242,A1U37XNO6J1R9G,Answer.joking,Answer.joking,Answer.elaboration,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","Speaking of cars, I'm thinking of getting a new one.",My family has always traded classic cars and I've seen a hundred deals and still it feels intimidating to purchase one.,Purchasing a new car can be one of the most intimidating things.,"I get tempted to ask my Dad to do the negotiating for me. I'd feel like a baby not doing it myself, but he has so much more experience that I know he'd make a better deal than I would.",NA,"Yeah, they're so expensive that I get nervous that I'll make a mistake in the negotiation, which ironically makes it more likely that I'll make a mistake.",The people that sell them have so much more information that it always feels like they have the advantage.,"Yes, it's very intimidating, I think that's why muggers are switching from knives and guns to offering deals on Toyota Camrys.",,
3X2YVV51PUPEMS84AQ3GRNQYMKK1WK,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:44 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:44 PDT 2017,,,3ERMJ6L4DZEZEMRML6J47JB6EYDM79,A2L7S6RZOZ6NM9,Approved,Mon May 22 16:34:08 PDT 2017,Mon May 22 16:34:45 PDT 2017,Tue Jun 06 16:34:45 PDT 2017,Wed May 24 14:10:08 PDT 2017,,,37,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A1R3MNDWBBDZ6L,AE3CVK2OYA242,A1U37XNO6J1R9G,Answer.joking,Answer.joking,Answer.elaboration,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.","Speaking of cars, I'm thinking of getting a new one.",My family has always traded classic cars and I've seen a hundred deals and still it feels intimidating to purchase one.,"There are many deals when it comes to buying cars, but I think it is important to do a lot of research about what is the best deal to go with.",I love to buy things.,,"Yea, you should always do research before approaching a salesperson.","Research is always good to do when you are buying anything, isn't it?","Yea, just do a research paper about it.",,
